source_type,source_file,title,programa,ciclo,section,content
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_09.md,ciclo 09,,09,13,Cronograma 16 semanas Semanas 1-4: Unidad 1 Semanas 5-8: Unidad 2 Semanas 9-12: Unidad 3 Semanas 13-16: Unidad 4
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_09.md,ciclo 09,,09,14,Evaluación - Evaluación continua 40% - Proyecto 30% - Examen parcial 15% - Examen final 15%
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_09.md,ciclo 09,,09,15,Integración Fe y Aprendizaje Aplicación de principios cristianos y servicio.
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_09.md,ciclo 09,,09,16,Bibliografía - Referencias APA 7 pertinentes al área.
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_08.md,ciclo 08,,08,4,Curso Representativo Curso Integrador del Ciclo 8
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_08.md,ciclo 08,,08,5,Sumilla Curso diseñado bajo enfoque por competencias alineado a criterios SUNEDU y contexto UPeU.
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_08.md,ciclo 08,,08,6,Competencia Desarrolla capacidades profesionales propias del ciclo 8.
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_08.md,ciclo 08,,08,7,Resultados de Aprendizaje - RA1 - RA2 - RA3
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_08.md,ciclo 08,,08,13,Cronograma 16 semanas Semanas 1-4: Unidad 1 Semanas 5-8: Unidad 2 Semanas 9-12: Unidad 3 Semanas 13-16: Unidad 4
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_08.md,ciclo 08,,08,14,Evaluación - Evaluación continua 40% - Proyecto 30% - Examen parcial 15% - Examen final 15%
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_08.md,ciclo 08,,08,15,Integración Fe y Aprendizaje Aplicación de principios cristianos y servicio.
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_08.md,ciclo 08,,08,16,Bibliografía - Referencias APA 7 pertinentes al área.
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_07.md,ciclo 07,,07,4,Curso Representativo Curso Integrador del Ciclo 7
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_07.md,ciclo 07,,07,5,Sumilla Curso diseñado bajo enfoque por competencias alineado a criterios SUNEDU y contexto UPeU.
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_07.md,ciclo 07,,07,6,Competencia Desarrolla capacidades profesionales propias del ciclo 7.
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_07.md,ciclo 07,,07,7,Resultados de Aprendizaje - RA1 - RA2 - RA3
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_07.md,ciclo 07,,07,13,Cronograma 16 semanas Semanas 1-4: Unidad 1 Semanas 5-8: Unidad 2 Semanas 9-12: Unidad 3 Semanas 13-16: Unidad 4
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_07.md,ciclo 07,,07,14,Evaluación - Evaluación continua 40% - Proyecto 30% - Examen parcial 15% - Examen final 15%
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_07.md,ciclo 07,,07,15,Integración Fe y Aprendizaje Aplicación de principios cristianos y servicio.
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_07.md,ciclo 07,,07,16,Bibliografía - Referencias APA 7 pertinentes al área.
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_03.md,ciclo 03,,03,4,Curso Representativo Curso Integrador del Ciclo 3
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_03.md,ciclo 03,,03,5,Sumilla Curso diseñado bajo enfoque por competencias alineado a criterios SUNEDU y contexto UPeU.
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_03.md,ciclo 03,,03,6,Competencia Desarrolla capacidades profesionales propias del ciclo 3.
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_03.md,ciclo 03,,03,7,Resultados de Aprendizaje - RA1 - RA2 - RA3
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_03.md,ciclo 03,,03,13,Cronograma 16 semanas Semanas 1-4: Unidad 1 Semanas 5-8: Unidad 2 Semanas 9-12: Unidad 3 Semanas 13-16: Unidad 4
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_03.md,ciclo 03,,03,14,Evaluación - Evaluación continua 40% - Proyecto 30% - Examen parcial 15% - Examen final 15%
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_03.md,ciclo 03,,03,15,Integración Fe y Aprendizaje Aplicación de principios cristianos y servicio.
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_03.md,ciclo 03,,03,16,Bibliografía - Referencias APA 7 pertinentes al área.
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_02.md,ciclo 02,,02,4,Curso Representativo Curso Integrador del Ciclo 2
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_02.md,ciclo 02,,02,5,Sumilla Curso diseñado bajo enfoque por competencias alineado a criterios SUNEDU y contexto UPeU.
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_02.md,ciclo 02,,02,6,Competencia Desarrolla capacidades profesionales propias del ciclo 2.
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_02.md,ciclo 02,,02,7,Resultados de Aprendizaje - RA1 - RA2 - RA3
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_02.md,ciclo 02,,02,13,Cronograma 16 semanas Semanas 1-4: Unidad 1 Semanas 5-8: Unidad 2 Semanas 9-12: Unidad 3 Semanas 13-16: Unidad 4
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_02.md,ciclo 02,,02,14,Evaluación - Evaluación continua 40% - Proyecto 30% - Examen parcial 15% - Examen final 15%
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_02.md,ciclo 02,,02,15,Integración Fe y Aprendizaje Aplicación de principios cristianos y servicio.
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_02.md,ciclo 02,,02,16,Bibliografía - Referencias APA 7 pertinentes al área.
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_06.md,ciclo 06,,06,4,Curso Representativo Curso Integrador del Ciclo 6
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_06.md,ciclo 06,,06,5,Sumilla Curso diseñado bajo enfoque por competencias alineado a criterios SUNEDU y contexto UPeU.
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_06.md,ciclo 06,,06,6,Competencia Desarrolla capacidades profesionales propias del ciclo 6.
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_06.md,ciclo 06,,06,7,Resultados de Aprendizaje - RA1 - RA2 - RA3
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_06.md,ciclo 06,,06,13,Cronograma 16 semanas Semanas 1-4: Unidad 1 Semanas 5-8: Unidad 2 Semanas 9-12: Unidad 3 Semanas 13-16: Unidad 4
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_06.md,ciclo 06,,06,14,Evaluación - Evaluación continua 40% - Proyecto 30% - Examen parcial 15% - Examen final 15%
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_06.md,ciclo 06,,06,15,Integración Fe y Aprendizaje Aplicación de principios cristianos y servicio.
silabo,data/knowledge/extracted/silabos_upeu_200/Trabajo_Social/ciclo_06.md,ciclo 06,,06,16,Bibliografía - Referencias APA 7 pertinentes al área.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_01.md,ciclo 01,Teología,01,4,Curso Representativo Curso Integrador del Ciclo 1
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_01.md,ciclo 01,Teología,01,5,Sumilla Curso diseñado bajo enfoque por competencias alineado a criterios SUNEDU y contexto UPeU.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_01.md,ciclo 01,Teología,01,6,Competencia Desarrolla capacidades profesionales propias del ciclo 1.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_01.md,ciclo 01,Teología,01,7,Resultados de Aprendizaje - RA1 - RA2 - RA3
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_01.md,ciclo 01,Teología,01,13,Cronograma 16 semanas Semanas 1-4: Unidad 1 Semanas 5-8: Unidad 2 Semanas 9-12: Unidad 3 Semanas 13-16: Unidad 4
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_01.md,ciclo 01,Teología,01,14,Evaluación - Evaluación continua 40% - Proyecto 30% - Examen parcial 15% - Examen final 15%
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_01.md,ciclo 01,Teología,01,15,Integración Fe y Aprendizaje Aplicación de principios cristianos y servicio.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_01.md,ciclo 01,Teología,01,16,Bibliografía - Referencias APA 7 pertinentes al área.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_05.md,ciclo 05,Teología,05,4,Curso Representativo Curso Integrador del Ciclo 5
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_05.md,ciclo 05,Teología,05,5,Sumilla Curso diseñado bajo enfoque por competencias alineado a criterios SUNEDU y contexto UPeU.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_05.md,ciclo 05,Teología,05,6,Competencia Desarrolla capacidades profesionales propias del ciclo 5.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_05.md,ciclo 05,Teología,05,7,Resultados de Aprendizaje - RA1 - RA2 - RA3
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_05.md,ciclo 05,Teología,05,13,Cronograma 16 semanas Semanas 1-4: Unidad 1 Semanas 5-8: Unidad 2 Semanas 9-12: Unidad 3 Semanas 13-16: Unidad 4
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_05.md,ciclo 05,Teología,05,14,Evaluación - Evaluación continua 40% - Proyecto 30% - Examen parcial 15% - Examen final 15%
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_05.md,ciclo 05,Teología,05,15,Integración Fe y Aprendizaje Aplicación de principios cristianos y servicio.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_05.md,ciclo 05,Teología,05,16,Bibliografía - Referencias APA 7 pertinentes al área.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_04.md,ciclo 04,Teología,04,4,Curso Representativo Curso Integrador del Ciclo 4
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_04.md,ciclo 04,Teología,04,5,Sumilla Curso diseñado bajo enfoque por competencias alineado a criterios SUNEDU y contexto UPeU.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_04.md,ciclo 04,Teología,04,6,Competencia Desarrolla capacidades profesionales propias del ciclo 4.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_04.md,ciclo 04,Teología,04,7,Resultados de Aprendizaje - RA1 - RA2 - RA3
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_04.md,ciclo 04,Teología,04,13,Cronograma 16 semanas Semanas 1-4: Unidad 1 Semanas 5-8: Unidad 2 Semanas 9-12: Unidad 3 Semanas 13-16: Unidad 4
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_04.md,ciclo 04,Teología,04,14,Evaluación - Evaluación continua 40% - Proyecto 30% - Examen parcial 15% - Examen final 15%
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_04.md,ciclo 04,Teología,04,15,Integración Fe y Aprendizaje Aplicación de principios cristianos y servicio.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_04.md,ciclo 04,Teología,04,16,Bibliografía - Referencias APA 7 pertinentes al área.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_10.md,ciclo 10,Teología,10,4,Curso Representativo Curso Integrador del Ciclo 10
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_10.md,ciclo 10,Teología,10,5,Sumilla Curso diseñado bajo enfoque por competencias alineado a criterios SUNEDU y contexto UPeU.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_10.md,ciclo 10,Teología,10,6,Competencia Desarrolla capacidades profesionales propias del ciclo 10.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_10.md,ciclo 10,Teología,10,7,Resultados de Aprendizaje - RA1 - RA2 - RA3
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_10.md,ciclo 10,Teología,10,13,Cronograma 16 semanas Semanas 1-4: Unidad 1 Semanas 5-8: Unidad 2 Semanas 9-12: Unidad 3 Semanas 13-16: Unidad 4
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_10.md,ciclo 10,Teología,10,14,Evaluación - Evaluación continua 40% - Proyecto 30% - Examen parcial 15% - Examen final 15%
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_10.md,ciclo 10,Teología,10,15,Integración Fe y Aprendizaje Aplicación de principios cristianos y servicio.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_10.md,ciclo 10,Teología,10,16,Bibliografía - Referencias APA 7 pertinentes al área.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_09.md,ciclo 09,Teología,09,4,Curso Representativo Curso Integrador del Ciclo 9
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_09.md,ciclo 09,Teología,09,5,Sumilla Curso diseñado bajo enfoque por competencias alineado a criterios SUNEDU y contexto UPeU.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_09.md,ciclo 09,Teología,09,6,Competencia Desarrolla capacidades profesionales propias del ciclo 9.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_09.md,ciclo 09,Teología,09,7,Resultados de Aprendizaje - RA1 - RA2 - RA3
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_09.md,ciclo 09,Teología,09,13,Cronograma 16 semanas Semanas 1-4: Unidad 1 Semanas 5-8: Unidad 2 Semanas 9-12: Unidad 3 Semanas 13-16: Unidad 4
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_09.md,ciclo 09,Teología,09,14,Evaluación - Evaluación continua 40% - Proyecto 30% - Examen parcial 15% - Examen final 15%
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_09.md,ciclo 09,Teología,09,15,Integración Fe y Aprendizaje Aplicación de principios cristianos y servicio.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_09.md,ciclo 09,Teología,09,16,Bibliografía - Referencias APA 7 pertinentes al área.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_08.md,ciclo 08,Teología,08,4,Curso Representativo Curso Integrador del Ciclo 8
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_08.md,ciclo 08,Teología,08,5,Sumilla Curso diseñado bajo enfoque por competencias alineado a criterios SUNEDU y contexto UPeU.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_08.md,ciclo 08,Teología,08,6,Competencia Desarrolla capacidades profesionales propias del ciclo 8.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_08.md,ciclo 08,Teología,08,7,Resultados de Aprendizaje - RA1 - RA2 - RA3
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_08.md,ciclo 08,Teología,08,13,Cronograma 16 semanas Semanas 1-4: Unidad 1 Semanas 5-8: Unidad 2 Semanas 9-12: Unidad 3 Semanas 13-16: Unidad 4
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_08.md,ciclo 08,Teología,08,14,Evaluación - Evaluación continua 40% - Proyecto 30% - Examen parcial 15% - Examen final 15%
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_08.md,ciclo 08,Teología,08,15,Integración Fe y Aprendizaje Aplicación de principios cristianos y servicio.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_08.md,ciclo 08,Teología,08,16,Bibliografía - Referencias APA 7 pertinentes al área.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_07.md,ciclo 07,Teología,07,4,Curso Representativo Curso Integrador del Ciclo 7
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_07.md,ciclo 07,Teología,07,5,Sumilla Curso diseñado bajo enfoque por competencias alineado a criterios SUNEDU y contexto UPeU.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_07.md,ciclo 07,Teología,07,6,Competencia Desarrolla capacidades profesionales propias del ciclo 7.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_07.md,ciclo 07,Teología,07,7,Resultados de Aprendizaje - RA1 - RA2 - RA3
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_07.md,ciclo 07,Teología,07,13,Cronograma 16 semanas Semanas 1-4: Unidad 1 Semanas 5-8: Unidad 2 Semanas 9-12: Unidad 3 Semanas 13-16: Unidad 4
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_07.md,ciclo 07,Teología,07,14,Evaluación - Evaluación continua 40% - Proyecto 30% - Examen parcial 15% - Examen final 15%
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_07.md,ciclo 07,Teología,07,15,Integración Fe y Aprendizaje Aplicación de principios cristianos y servicio.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_07.md,ciclo 07,Teología,07,16,Bibliografía - Referencias APA 7 pertinentes al área.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_03.md,ciclo 03,Teología,03,4,Curso Representativo Curso Integrador del Ciclo 3
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_03.md,ciclo 03,Teología,03,5,Sumilla Curso diseñado bajo enfoque por competencias alineado a criterios SUNEDU y contexto UPeU.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_03.md,ciclo 03,Teología,03,6,Competencia Desarrolla capacidades profesionales propias del ciclo 3.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_03.md,ciclo 03,Teología,03,7,Resultados de Aprendizaje - RA1 - RA2 - RA3
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_03.md,ciclo 03,Teología,03,13,Cronograma 16 semanas Semanas 1-4: Unidad 1 Semanas 5-8: Unidad 2 Semanas 9-12: Unidad 3 Semanas 13-16: Unidad 4
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_03.md,ciclo 03,Teología,03,14,Evaluación - Evaluación continua 40% - Proyecto 30% - Examen parcial 15% - Examen final 15%
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_03.md,ciclo 03,Teología,03,15,Integración Fe y Aprendizaje Aplicación de principios cristianos y servicio.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_03.md,ciclo 03,Teología,03,16,Bibliografía - Referencias APA 7 pertinentes al área.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_02.md,ciclo 02,Teología,02,4,Curso Representativo Curso Integrador del Ciclo 2
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_02.md,ciclo 02,Teología,02,5,Sumilla Curso diseñado bajo enfoque por competencias alineado a criterios SUNEDU y contexto UPeU.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_02.md,ciclo 02,Teología,02,6,Competencia Desarrolla capacidades profesionales propias del ciclo 2.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_02.md,ciclo 02,Teología,02,7,Resultados de Aprendizaje - RA1 - RA2 - RA3
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_02.md,ciclo 02,Teología,02,13,Cronograma 16 semanas Semanas 1-4: Unidad 1 Semanas 5-8: Unidad 2 Semanas 9-12: Unidad 3 Semanas 13-16: Unidad 4
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_02.md,ciclo 02,Teología,02,14,Evaluación - Evaluación continua 40% - Proyecto 30% - Examen parcial 15% - Examen final 15%
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_02.md,ciclo 02,Teología,02,15,Integración Fe y Aprendizaje Aplicación de principios cristianos y servicio.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_02.md,ciclo 02,Teología,02,16,Bibliografía - Referencias APA 7 pertinentes al área.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_06.md,ciclo 06,Teología,06,4,Curso Representativo Curso Integrador del Ciclo 6
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_06.md,ciclo 06,Teología,06,5,Sumilla Curso diseñado bajo enfoque por competencias alineado a criterios SUNEDU y contexto UPeU.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_06.md,ciclo 06,Teología,06,6,Competencia Desarrolla capacidades profesionales propias del ciclo 6.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_06.md,ciclo 06,Teología,06,7,Resultados de Aprendizaje - RA1 - RA2 - RA3
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_06.md,ciclo 06,Teología,06,13,Cronograma 16 semanas Semanas 1-4: Unidad 1 Semanas 5-8: Unidad 2 Semanas 9-12: Unidad 3 Semanas 13-16: Unidad 4
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_06.md,ciclo 06,Teología,06,14,Evaluación - Evaluación continua 40% - Proyecto 30% - Examen parcial 15% - Examen final 15%
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_06.md,ciclo 06,Teología,06,15,Integración Fe y Aprendizaje Aplicación de principios cristianos y servicio.
silabo,data/knowledge/extracted/silabos_upeu_200/Teologia/ciclo_06.md,ciclo 06,Teología,06,16,Bibliografía - Referencias APA 7 pertinentes al área.
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_01.md,ciclo 01,,01,4,Curso Representativo Curso Integrador del Ciclo 1
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_01.md,ciclo 01,,01,5,Sumilla Curso diseñado bajo enfoque por competencias alineado a criterios SUNEDU y contexto UPeU.
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_01.md,ciclo 01,,01,6,Competencia Desarrolla capacidades profesionales propias del ciclo 1.
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_01.md,ciclo 01,,01,7,Resultados de Aprendizaje - RA1 - RA2 - RA3
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_01.md,ciclo 01,,01,13,Cronograma 16 semanas Semanas 1-4: Unidad 1 Semanas 5-8: Unidad 2 Semanas 9-12: Unidad 3 Semanas 13-16: Unidad 4
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_01.md,ciclo 01,,01,14,Evaluación - Evaluación continua 40% - Proyecto 30% - Examen parcial 15% - Examen final 15%
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_01.md,ciclo 01,,01,15,Integración Fe y Aprendizaje Aplicación de principios cristianos y servicio.
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_01.md,ciclo 01,,01,16,Bibliografía - Referencias APA 7 pertinentes al área.
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_05.md,ciclo 05,,05,4,Curso Representativo Curso Integrador del Ciclo 5
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_05.md,ciclo 05,,05,5,Sumilla Curso diseñado bajo enfoque por competencias alineado a criterios SUNEDU y contexto UPeU.
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_05.md,ciclo 05,,05,6,Competencia Desarrolla capacidades profesionales propias del ciclo 5.
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_05.md,ciclo 05,,05,7,Resultados de Aprendizaje - RA1 - RA2 - RA3
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_05.md,ciclo 05,,05,13,Cronograma 16 semanas Semanas 1-4: Unidad 1 Semanas 5-8: Unidad 2 Semanas 9-12: Unidad 3 Semanas 13-16: Unidad 4
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_05.md,ciclo 05,,05,14,Evaluación - Evaluación continua 40% - Proyecto 30% - Examen parcial 15% - Examen final 15%
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_05.md,ciclo 05,,05,15,Integración Fe y Aprendizaje Aplicación de principios cristianos y servicio.
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_05.md,ciclo 05,,05,16,Bibliografía - Referencias APA 7 pertinentes al área.
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_04.md,ciclo 04,,04,4,Curso Representativo Curso Integrador del Ciclo 4
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_04.md,ciclo 04,,04,5,Sumilla Curso diseñado bajo enfoque por competencias alineado a criterios SUNEDU y contexto UPeU.
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_04.md,ciclo 04,,04,6,Competencia Desarrolla capacidades profesionales propias del ciclo 4.
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_04.md,ciclo 04,,04,7,Resultados de Aprendizaje - RA1 - RA2 - RA3
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_04.md,ciclo 04,,04,13,Cronograma 16 semanas Semanas 1-4: Unidad 1 Semanas 5-8: Unidad 2 Semanas 9-12: Unidad 3 Semanas 13-16: Unidad 4
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_04.md,ciclo 04,,04,14,Evaluación - Evaluación continua 40% - Proyecto 30% - Examen parcial 15% - Examen final 15%
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_04.md,ciclo 04,,04,15,Integración Fe y Aprendizaje Aplicación de principios cristianos y servicio.
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_04.md,ciclo 04,,04,16,Bibliografía - Referencias APA 7 pertinentes al área.
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_10.md,ciclo 10,,10,4,Curso Representativo Curso Integrador del Ciclo 10
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_10.md,ciclo 10,,10,5,Sumilla Curso diseñado bajo enfoque por competencias alineado a criterios SUNEDU y contexto UPeU.
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_10.md,ciclo 10,,10,6,Competencia Desarrolla capacidades profesionales propias del ciclo 10.
silabo,data/knowledge/extracted/silabos_upeu_200/Derecho/ciclo_10.md,ciclo 10,,10,7,Resultados de Aprendizaje - RA1 - RA2 - RA3
